`trackrefcode`,`filem3u8url`,`durationsecond`,`quality`
`spt_2U3JYRzSMNW6ApWNmkAGal`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/8f055a50ad845ba7b51a115c94bfdd6f/8f055a50ad845ba7b51a115c94bfdd6f.m3u8`,`242`,`KBPS_128`
`spt_2UAQPfYCnZC6YTqZ5Hiqam`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/571618f46fac390e53e96d9cfbc1af4c/571618f46fac390e53e96d9cfbc1af4c.m3u8`,`167`,`KBPS_128`
`spt_2VfIXPMVixT5atg6Tj2CyR`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/2398b57750a476376f25af47329bc4b5/2398b57750a476376f25af47329bc4b5.m3u8`,`180`,`KBPS_128`
`spt_2vHqxBazvND4v7N9ygMW0V`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/c54847ca4ab2f77e8b6cfa364302b66e/c54847ca4ab2f77e8b6cfa364302b66e.m3u8`,`214`,`KBPS_128`
`spt_2YLqXHvdwyptZybFwLexYd`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/f31cf24a92266f6c773756cbae597c52/f31cf24a92266f6c773756cbae597c52.m3u8`,`187`,`KBPS_128`
`spt_32OS5YYDliKN0oqkXDjVNf`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/148596740099b0f7a79c15b475537444/148596740099b0f7a79c15b475537444.m3u8`,`244`,`KBPS_128`
`spt_30q9zUr6k8fowUiKwetqP1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/25b631529fee2ee91011c64a92f83101/25b631529fee2ee91011c64a92f83101.m3u8`,`299`,`KBPS_128`
`spt_34aYGtA44qzGmJD1uwuiSd`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/9c7cc5894f8d16d9ebcd9b9a7d5ce583/9c7cc5894f8d16d9ebcd9b9a7d5ce583.m3u8`,`163`,`KBPS_128`
`spt_37iAwutAkH9d6Z0S2Z2SOh`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/4650bd9583aa5640668cfbeab20e5115/4650bd9583aa5640668cfbeab20e5115.m3u8`,`223`,`KBPS_128`
`spt_38MjWfzmmh3OhTkaWyBX0e`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/bf001ce6926f4402e7a7f14f9e96f3df/bf001ce6926f4402e7a7f14f9e96f3df.m3u8`,`220`,`KBPS_128`
`spt_3Dk4Rjdmmwguvm6Zu12gaz`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/596a3120307c98272f515e5be1204b14/596a3120307c98272f515e5be1204b14.m3u8`,`237`,`KBPS_128`
`spt_3eSQdEJ92eOf9dMSQZYbMt`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/3e971eed06d7f96865286322af351924/3e971eed06d7f96865286322af351924.m3u8`,`149`,`KBPS_128`
`spt_214v1t8QASWA8dG89KXS78`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/13c30e799197dd92343d52529e7fb2f9/13c30e799197dd92343d52529e7fb2f9.m3u8`,`265`,`KBPS_128`
`spt_5RvuBaQwdV6TStE31wfZz5`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/a32597ffe721823988c18a8dd2a5f26a/a32597ffe721823988c18a8dd2a5f26a.m3u8`,`195`,`KBPS_128`
`spt_2cAJhSe4PDsx1nZkNgAcSE`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/500c87f6fd8140d41eec2f77e08a6e68/500c87f6fd8140d41eec2f77e08a6e68.m3u8`,`224`,`KBPS_128`
`spt_0Lrip9VHiQemDEeBK29xIy`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/8ce27c217bec2ff6c061ee5090572803/8ce27c217bec2ff6c061ee5090572803.m3u8`,`206`,`KBPS_128`
`spt_288zv2E2JkgvxkSf03w1rT`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/c399a321912a0a655984b8ed8566f9ed/c399a321912a0a655984b8ed8566f9ed.m3u8`,`274`,`KBPS_128`
`spt_2jZxtenpezzMVnwE5j1oDO`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/dfac871ec1e64ea578dca097ebd6551f/dfac871ec1e64ea578dca097ebd6551f.m3u8`,`189`,`KBPS_128`
`spt_2MJQT7FUq33GITNhLFgRzl`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/5dc4177a787ee87411b09c2599c08969/5dc4177a787ee87411b09c2599c08969.m3u8`,`250`,`KBPS_128`
`spt_2Rb9UglZxlNXRd3YwyY2EY`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/f17126e5ebfec41f9e8aa3f528c662d4/f17126e5ebfec41f9e8aa3f528c662d4.m3u8`,`208`,`KBPS_128`
`spt_30sOALtzI887FK0MWUeo2y`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/a199a49136caf8c87b5ac84027eb0af6/a199a49136caf8c87b5ac84027eb0af6.m3u8`,`242`,`KBPS_128`
`spt_31np6z23Cc4AcaKVwVGMk1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/6c728ca75b1ab2a964a111ca355c1781/6c728ca75b1ab2a964a111ca355c1781.m3u8`,`257`,`KBPS_128`
`spt_36DFgWYVGSmFoU7jqbECWC`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/7f42eac801bc572407cc2424f38b4661/7f42eac801bc572407cc2424f38b4661.m3u8`,`105`,`KBPS_128`
`spt_38qhvuc5ZdfQZSnUkyVpo2`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/f0372423dead6d78052f91a96addcd26/f0372423dead6d78052f91a96addcd26.m3u8`,`301`,`KBPS_128`
`spt_5Fg5JTt5xtyJaGwLDibip7`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/14d54b47b81a98b1ac85344a1e5b245a/14d54b47b81a98b1ac85344a1e5b245a.m3u8`,`192`,`KBPS_128`
`spt_5FKlJaewVYH9dio0pBYla1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/dc82f0074bd023303968ab74e3f04c7e/dc82f0074bd023303968ab74e3f04c7e.m3u8`,`324`,`KBPS_128`
`spt_5j6ScJBkg3GbZNHbB0x4Tg`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/70432e78afc83e1472ffd823071143b2/70432e78afc83e1472ffd823071143b2.m3u8`,`251`,`KBPS_128`
`spt_5lI0cyBj55ctk5H84yZJQH`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/a8faf7f5a493b82c0959df857b85cb0d/a8faf7f5a493b82c0959df857b85cb0d.m3u8`,`284`,`KBPS_128`
`spt_5mqkwg4AcHDZ8c7touTxij`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/b827a8231cc97557b32e052d99f0ed9d/b827a8231cc97557b32e052d99f0ed9d.m3u8`,`227`,`KBPS_128`
`spt_7zYEFtXEveD73u8m8QRD5B`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/228025298991300eb8e36b96d28a2e92/228025298991300eb8e36b96d28a2e92.m3u8`,`290`,`KBPS_128`
`spt_2mK80eNz1IrJh2Yyi2glRe`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/dfe5d3fd79994d8a6015fb6505669787/dfe5d3fd79994d8a6015fb6505669787.m3u8`,`158`,`KBPS_128`
`spt_2hr3mnK9u5m75v86iYzjaQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/9c2bcb001a01a685158a541bbd376f43/9c2bcb001a01a685158a541bbd376f43.m3u8`,`338`,`KBPS_128`
`spt_2ifGqHmKMxyWgaRHkZH1jM`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/7a916193bf5d0dd96653a8cf5a45c3a3/7a916193bf5d0dd96653a8cf5a45c3a3.m3u8`,`192`,`KBPS_128`
`spt_2IljzNQnTZ5YrpAvko3ZW5`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/8735b106d5d10c4c98362beb0db424e9/8735b106d5d10c4c98362beb0db424e9.m3u8`,`257`,`KBPS_128`
`spt_2kujcYDjtCXSCtV29576D3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/b8ef5fb0567af88d94717686a9465392/b8ef5fb0567af88d94717686a9465392.m3u8`,`353`,`KBPS_128`
`spt_2qXP7o0haIz7Kk53yJebf3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/0fb5eebd9c83087d08198d4ddcc3ef8a/0fb5eebd9c83087d08198d4ddcc3ef8a.m3u8`,`419`,`KBPS_128`
`spt_2rFxVGdz9t1ZNAyEq4uRzk`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/ac3f8a9082ae9b86deea1614dbe7fbce/ac3f8a9082ae9b86deea1614dbe7fbce.m3u8`,`217`,`KBPS_128`
`spt_2Tn2TImzpM6MADG60U5e2H`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/8ed36a41ad6e9c7b7677fe994087de19/8ed36a41ad6e9c7b7677fe994087de19.m3u8`,`269`,`KBPS_128`
`spt_34jVhvZ7ng6XNynqsDxRQX`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/a172499388b30c9ccd95f4cb7b896780/a172499388b30c9ccd95f4cb7b896780.m3u8`,`184`,`KBPS_128`
`spt_39zpi9cWaBXEK8zdd6Pe9s`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/db51f722693298cd9852e40cc6eb30e9/db51f722693298cd9852e40cc6eb30e9.m3u8`,`305`,`KBPS_128`
`spt_3akSVPT2MTHd2xO6QkWX01`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/5d1f4a343eef5117e1ca391bbadacbdb/5d1f4a343eef5117e1ca391bbadacbdb.m3u8`,`343`,`KBPS_128`
`spt_3cQnBMPdO462vqCIwZICSL`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/aa4ab7d7d8506194049f336ce95c5ba2/aa4ab7d7d8506194049f336ce95c5ba2.m3u8`,`302`,`KBPS_128`
`spt_3DxNOrXrLKB17UKmZ2XIKv`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/9f052200ddc89690b9c69062b74e69fa/9f052200ddc89690b9c69062b74e69fa.m3u8`,`226`,`KBPS_128`
`spt_3eB3wHzCg8QDY006o7sW1P`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/f1b857abaf9d407fcee193f450faee00/f1b857abaf9d407fcee193f450faee00.m3u8`,`344`,`KBPS_128`
`spt_3eFzrkn5nhJS9Osrb2QW13`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/3b8cf3e09a8894c00b26c540202c3cfd/3b8cf3e09a8894c00b26c540202c3cfd.m3u8`,`268`,`KBPS_128`
`spt_3EuT0Bnpqp1dkFR5dxKikZ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/e8a17ade413769e46d87625c4e84ac4b/e8a17ade413769e46d87625c4e84ac4b.m3u8`,`365`,`KBPS_128`
`spt_25768Qmzr3NqE5h7DHVQYD`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/81eedcacc5a194f98e3901fa00bc4452/81eedcacc5a194f98e3901fa00bc4452.m3u8`,`359`,`KBPS_128`
`spt_2AQAycr62RSam9r7UXunkX`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/7a78482b4e95024f4c92252f7a194800/7a78482b4e95024f4c92252f7a194800.m3u8`,`238`,`KBPS_128`
`spt_2evth7T5kZUx6Az2nwxmx1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/11f44634971b96e8775287e52f352e99/11f44634971b96e8775287e52f352e99.m3u8`,`363`,`KBPS_128`
`spt_2Fc2zRuPRINfYsM1DToIBO`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/d194fc78eebc1256ffaadbe3c01e792b/d194fc78eebc1256ffaadbe3c01e792b.m3u8`,`312`,`KBPS_128`
`spt_3iKUEgSu39fHDBF2mfUyt3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/5e2034a779eb2585a773fd59672350e5/5e2034a779eb2585a773fd59672350e5.m3u8`,`130`,`KBPS_128`
`spt_2j7P9tvDsk0IOiaQbmYREA`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/e26fa3a4fed760031afe8927510fcc0d/e26fa3a4fed760031afe8927510fcc0d.m3u8`,`259`,`KBPS_128`
`spt_2K6snZsOUysXm2QtjmaBSN`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/74e627e9bdaf6479d57b9dafa63cf698/74e627e9bdaf6479d57b9dafa63cf698.m3u8`,`283`,`KBPS_128`
`spt_2MIa8IetwYpZegMDY3beFI`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/32f8197060796979f937fd99ca537815/32f8197060796979f937fd99ca537815.m3u8`,`276`,`KBPS_128`
`spt_2nyZJ0jJvfbVgXzAPprySs`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/b296c51843035aac8c54be39ef5d380a/b296c51843035aac8c54be39ef5d380a.m3u8`,`275`,`KBPS_128`
`spt_2pNXr7l2AiYEgNiLTCtOZ1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/7900f9a3d9ab3a7de2e547bed0b6b9e1/7900f9a3d9ab3a7de2e547bed0b6b9e1.m3u8`,`172`,`KBPS_128`
`spt_2PS6Ayjspszo6q1Vz0tDnv`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/f07237830546dcd179654bfe9208cd7a/f07237830546dcd179654bfe9208cd7a.m3u8`,`268`,`KBPS_128`
`spt_2qKFhL6e6mWChH9G22ElOf`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/b24580988f9cae0616344aa290cbd41f/b24580988f9cae0616344aa290cbd41f.m3u8`,`439`,`KBPS_128`
`spt_2qrs6zNzwMio3aVgPlSAEP`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/3102a03e1f647751366555ba8b9cda80/3102a03e1f647751366555ba8b9cda80.m3u8`,`241`,`KBPS_128`
`spt_2qT2D7nCxUFla39MtUA8pz`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/5ff624f36cd912d24239028c0482130c/5ff624f36cd912d24239028c0482130c.m3u8`,`248`,`KBPS_128`
`spt_2sdzzSJcC4MIuzG5V8RcQ3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/22dc80d531249e029aa195145adb0b9f/22dc80d531249e029aa195145adb0b9f.m3u8`,`378`,`KBPS_128`
`spt_2uSqb9GK71cXqcAv8ZnJZn`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/3c28b3ef4695f5f3170597feb2caf5e9/3c28b3ef4695f5f3170597feb2caf5e9.m3u8`,`302`,`KBPS_128`
`spt_7qdKNG1Sg10TQDLx5seCpg`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/0fdaec8e9f4930c334eb24d4422ef296/0fdaec8e9f4930c334eb24d4422ef296.m3u8`,`233`,`KBPS_128`
`spt_2W1xPdgbgt8cX5h14HDBzz`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/0fa21b1c749f42bc310eb129a0c495f9/0fa21b1c749f42bc310eb129a0c495f9.m3u8`,`450`,`KBPS_128`
`spt_2wyuE7znYziD58oSUAsLiv`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/3b093cb558257adfee4fdc696e79be2c/3b093cb558257adfee4fdc696e79be2c.m3u8`,`200`,`KBPS_128`
`spt_2YlSW0C6QBuZVUMRiNnEuM`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/ac5e3a0544b7f1371ae004bc1a905641/ac5e3a0544b7f1371ae004bc1a905641.m3u8`,`283`,`KBPS_128`
`spt_36zOE0XRNAxvXTP7tqx4oM`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/8ce5e2cc131560da1770d4e7bc7ec203/8ce5e2cc131560da1770d4e7bc7ec203.m3u8`,`228`,`KBPS_128`
`spt_37tGLRlIPWGIjnekwqywlK`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/aa25bfbd6f83e3e5ab64daee03d9828b/aa25bfbd6f83e3e5ab64daee03d9828b.m3u8`,`261`,`KBPS_128`
`spt_3823I2BtDZOBBV3zkQb5pS`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/fe708e5391a4bc304f3446c6a6105551/fe708e5391a4bc304f3446c6a6105551.m3u8`,`341`,`KBPS_128`
`spt_6tBg29gvR4p5VF0Q4griVN`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/94cad5679a50761490f803ad8bb50ca4/94cad5679a50761490f803ad8bb50ca4.m3u8`,`265`,`KBPS_128`
`spt_5MSWLJXBDRQYUH4Qeoys7w`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/27109bc1892967ab130e96d4eb70c813/27109bc1892967ab130e96d4eb70c813.m3u8`,`180`,`KBPS_128`
`spt_39jEfg7y1DCz0aFj8ewPsc`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/a2a04823580f19ac8ee28d7fed699e35/a2a04823580f19ac8ee28d7fed699e35.m3u8`,`445`,`KBPS_128`
`spt_3c3mR1nzhZuMzgoOhbILMb`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/343c8e2bef2409226416b63ab500b861/343c8e2bef2409226416b63ab500b861.m3u8`,`263`,`KBPS_128`
`spt_3CE5kyZ82KB1M3v0HZHbhD`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/eda0acdbdb976cdc7fe5502c82ea3c42/eda0acdbdb976cdc7fe5502c82ea3c42.m3u8`,`309`,`KBPS_128`
`spt_23Bkme3wqXDZymPu6oovR2`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/a2c7f53d033fd82a956c7acf9ca8f086/a2c7f53d033fd82a956c7acf9ca8f086.m3u8`,`222`,`KBPS_128`
`spt_2f3DcuhoJCu7F7aJLTrWBL`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/3df1f37f33f960692bcf6a7665061455/3df1f37f33f960692bcf6a7665061455.m3u8`,`180`,`KBPS_128`
`spt_2fTbX8AiKbFjWEUfJXdEm2`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/c747e5aee60bd22ce4548b8f52272e03/c747e5aee60bd22ce4548b8f52272e03.m3u8`,`293`,`KBPS_128`
`spt_2H7thL3HhnDfdWX7zyINVc`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/0e371819eab0a06a22cba05dd464655a/0e371819eab0a06a22cba05dd464655a.m3u8`,`144`,`KBPS_128`
`spt_2IaxvfI2Oge8k5tUYsaB5B`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/b80f4a2b0354906d29c106dcf4353ee7/b80f4a2b0354906d29c106dcf4353ee7.m3u8`,`376`,`KBPS_128`
`spt_2iURjpdGTAXUwI408C0sB3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/7994646294fd2b534c9ab57a3de27833/7994646294fd2b534c9ab57a3de27833.m3u8`,`269`,`KBPS_128`
`spt_2kepwnSHoJlhWOSTWvVxeV`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/dd0044393d2990d3c4ca39550c8190fe/dd0044393d2990d3c4ca39550c8190fe.m3u8`,`311`,`KBPS_128`
`spt_2kn14zWvuWiVmVSzjhNnt5`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/f0400e655d3e74ee91abb4221de5594b/f0400e655d3e74ee91abb4221de5594b.m3u8`,`247`,`KBPS_128`
`spt_2md3yIlorF5gdsk7K2EBei`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/2742c6a4cb7ff0f5fc5a7dd9c73249eb/2742c6a4cb7ff0f5fc5a7dd9c73249eb.m3u8`,`302`,`KBPS_128`
`spt_2Nwi8X3bmgKU1zMQUsDTah`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/299daa779246cedcaeafabcb0c8d056f/299daa779246cedcaeafabcb0c8d056f.m3u8`,`205`,`KBPS_128`
`spt_2XjbfQQZlPwOMTmJR2RLfC`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/7c3ab09d75dc0b8665d385a0c53abf67/7c3ab09d75dc0b8665d385a0c53abf67.m3u8`,`226`,`KBPS_128`
`spt_2xtHQgraTlX7mAOfATmRrW`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/8ceeb195b6c065e073069172f68ac755/8ceeb195b6c065e073069172f68ac755.m3u8`,`298`,`KBPS_128`
`spt_337v3LPxhAR45mFqFMSjD4`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/03fd2a18efd43f83c63fe128555c1a98/03fd2a18efd43f83c63fe128555c1a98.m3u8`,`283`,`KBPS_128`
`spt_353WxRKRmBcEtkfgKpWQQP`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/1e99e063e42e64c9bd58f90bc0cb6972/1e99e063e42e64c9bd58f90bc0cb6972.m3u8`,`250`,`KBPS_128`
`spt_35GSdKO4FC2HfvTnf7TtI6`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/14198a7a106f362f1d734be89103c9ac/14198a7a106f362f1d734be89103c9ac.m3u8`,`324`,`KBPS_128`
`spt_385IUozM3UxZ2ZbTwhkz0q`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/aee727813d35e69fe4586684e9075bc8/aee727813d35e69fe4586684e9075bc8.m3u8`,`269`,`KBPS_128`
`spt_38jkj6ZxI4JyrtXduPwDPv`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/9c7b28572006ed1cfd593e4955c36b42/9c7b28572006ed1cfd593e4955c36b42.m3u8`,`267`,`KBPS_128`
`spt_3d9hXpHlDWyWw9IphBdQsZ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/5153677a65e67795fa5354fc96673d5e/5153677a65e67795fa5354fc96673d5e.m3u8`,`217`,`KBPS_128`
`spt_3ECoBDVHwPHvo4fhJzYSWG`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/508f1e6cd5ab3bba7805beeb4ef3652f/508f1e6cd5ab3bba7805beeb4ef3652f.m3u8`,`306`,`KBPS_128`
`spt_46ICeBEQbM0Kekk0bRYK93`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/a7cae9837ca299762341dfcb356eda5e/a7cae9837ca299762341dfcb356eda5e.m3u8`,`167`,`KBPS_128`
`spt_4wu744FQERKNkiCfEk8Xhs`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/75cadf74b28342141c906e8f1ee9b373/75cadf74b28342141c906e8f1ee9b373.m3u8`,`174`,`KBPS_128`
`spt_5Zjk2nQtjnm3wkvtONKlo9`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/b2db4e6973cea5be7dc41220057fb9df/b2db4e6973cea5be7dc41220057fb9df.m3u8`,`277`,`KBPS_128`
`spt_6cNki3OGboIyKdBlnGVyCc`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/9381967df1fbedcc2373e461d0af3f82/9381967df1fbedcc2373e461d0af3f82.m3u8`,`174`,`KBPS_128`
`spt_2cgy1hFbQLVvzVtnonAvE7`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/1df2112044b1e0022446e76648bee813/1df2112044b1e0022446e76648bee813.m3u8`,`276`,`KBPS_128`
`spt_285keW5wbCK7ge4oYhpXeD`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/d4f8a3da4174ec7908818ff0d8996184/d4f8a3da4174ec7908818ff0d8996184.m3u8`,`319`,`KBPS_128`
`spt_291vNiMmXfW4gOBZdGfmpL`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/f30b96ef5adda01ba208f52fe94627c2/f30b96ef5adda01ba208f52fe94627c2.m3u8`,`170`,`KBPS_128`
`spt_2Asg7iEA5U0K10nCoM3k9q`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/b75686055ef6c66242e008d883a2b772/b75686055ef6c66242e008d883a2b772.m3u8`,`260`,`KBPS_128`
`spt_2Axh2dNnUZILAGudbjXT0R`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/f7a34e9760316b8fc7df93897e8435b4/f7a34e9760316b8fc7df93897e8435b4.m3u8`,`234`,`KBPS_128`
`spt_2BL4Lw90q6c0scETBBNBQD`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/a8492a835575c69b3498ab326fb27061/a8492a835575c69b3498ab326fb27061.m3u8`,`205`,`KBPS_128`
`spt_2cP6p3XRnl9rsEbQwlLwO3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/9d886943d9d731f3677a7dfe6d7fec63/9d886943d9d731f3677a7dfe6d7fec63.m3u8`,`203`,`KBPS_128`
`spt_2dB7566tryyKhNTpOAiQCC`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/079e8fe581b6a630a256919fd3cea1d4/079e8fe581b6a630a256919fd3cea1d4.m3u8`,`212`,`KBPS_128`
`spt_2dxIsbml0hZcBaCaofYzN4`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/e51f566d96a08fe4e10b29b63842a279/e51f566d96a08fe4e10b29b63842a279.m3u8`,`187`,`KBPS_128`
`spt_2E1qv1DLHa33F2ayaz9fSf`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/7d04affe92383ae0d7257adf571b78e8/7d04affe92383ae0d7257adf571b78e8.m3u8`,`197`,`KBPS_128`
`spt_2eAbbyByQ8aJoV8RvjmXI4`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/0e9ba9ce5e39905a7b5339b438d80a76/0e9ba9ce5e39905a7b5339b438d80a76.m3u8`,`283`,`KBPS_128`
`spt_2FDDXkVOkCzEua2NYQvir1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/f0395e556acf0b321dd4e2f9f4b27394/f0395e556acf0b321dd4e2f9f4b27394.m3u8`,`256`,`KBPS_128`
`spt_2GNckRPuKGvDQpWxakQT1m`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/91664652e85cb2860a3a7c892d132a1d/91664652e85cb2860a3a7c892d132a1d.m3u8`,`168`,`KBPS_128`
`spt_2IxWOfmSzYa7EdV9t0WN8H`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/27ac6c77bc039d549dab39030154d7a4/27ac6c77bc039d549dab39030154d7a4.m3u8`,`210`,`KBPS_128`
`spt_2jBtOctUe0hJhfsjNAPjH9`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/510de3c60c25ddb796f4b4073d6b3ca2/510de3c60c25ddb796f4b4073d6b3ca2.m3u8`,`350`,`KBPS_128`
