`name`,`ispublic`,`description`,`officialreleaseddate`,`durationsecond`,`isplayable`,`thumbnailurl`,`refcode`,`tagsjson`,`artistrefcodes`
`Intro 2022`,`true`,,`2022-10-06`,`83`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/47aca1ef32439d46eb8b9132517e6872/47aca1ef32439d46eb8b9132517e6872.jpg`,`spt_0T5SABwmDVFXha4tzlQsxd`,`["Intro 2022"]`,`["spt_5dfZ5uSmzR7VQK0udbAVpf"]`
`Loving You Sunny`,`true`,,`2017-05-23`,`294`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/970e6ff3a72b4fcd08295e9bc79305c4/970e6ff3a72b4fcd08295e9bc79305c4.jpg`,`spt_1ak1TfinvG9VaFKwn98bSA`,`["Loving You Sunny"]`,`["spt_4w5vfLTFKwpd16ZzmYwcXA", "spt_1LEtM3AleYg1xabW6CRkpi"]`
`Lễ Tốt Nghiệp`,`true`,,`2023-07-27`,`240`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/c95205a4046e307d848b4cae788c948f/c95205a4046e307d848b4cae788c948f.jpg`,`spt_2u50VFCyUyc4C5hpLzc5aN`,`["Lễ Tốt Nghiệp"]`,`["spt_1984OVQ0KnJW80MiZYOrFF"]`
`Đừng Quên Thở`,`true`,,`2022-03-23`,`421`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/0790d462659dda110271cbe02da2f1bf/0790d462659dda110271cbe02da2f1bf.jpg`,`spt_2vtMN3lMLVUEGgE53CxdIt`,`["Đừng Quên Thở"]`,`["spt_1984OVQ0KnJW80MiZYOrFF"]`
`Cô Ấy - 102112 Version`,`true`,,`2021-12-10`,`250`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/3a96de6c89eda34501db81f22cea37de/3a96de6c89eda34501db81f22cea37de.jpg`,`spt_2Vvgf3KWpkIOr2dC0SEB4F`,`["Cô Ấy - 102112 Version"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Cho Không`,`true`,,`2021-07-15`,`201`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/45c896166640d3df2246eefdd0d9e546/45c896166640d3df2246eefdd0d9e546.jpg`,`spt_1F8vOQ4ywGF2AnncLD9PYu`,`["Cho Không"]`,`["spt_2Fc5cGXai8xzLhGyltp4tT"]`
`Hikikomori`,`true`,,`2022-03-03`,`276`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/c465256885c7cc79fe343fcdf1f38a3a/c465256885c7cc79fe343fcdf1f38a3a.jpg`,`spt_2zgJgcJwBDplctvTyNjAg7`,`["Hikikomori"]`,`["spt_1984OVQ0KnJW80MiZYOrFF"]`
`Đây Nè - Remix`,`true`,,`2020-09-05`,`192`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/c0c0f233f8b869ea1e85f5a9c3b323a5/c0c0f233f8b869ea1e85f5a9c3b323a5.jpg`,`spt_2sO9Q6ZVoqVUlsLUIRAIqa`,`["Đây Nè - Remix"]`,`["spt_5n0leHbc8UejZOi21LIwwd", "spt_3L2ohE2NX2W5hAauL16VuQ", "spt_4IiJbbRn328Zxw8mtHb7bo"]`
`Em Có Còn Yêu Anh Không?`,`true`,,`2019-02-14`,`175`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/3489b8f890ccd6ace36f514bfb7190b7/3489b8f890ccd6ace36f514bfb7190b7.jpg`,`spt_2tdlREcuBn8o2bReY4JZdv`,`["Em Có Còn Yêu Anh Không?"]`,`["spt_4IiJbbRn328Zxw8mtHb7bo"]`
`Là`,`true`,,`2018-03-28`,`151`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r003/79e4109869c2ddee50849fa4fdd9a603/79e4109869c2ddee50849fa4fdd9a603.jpg`,`spt_4BBAQlRzcskT3IMWold8DF`,`["Là"]`,`["spt_57g2v7gJZepcwsuwssIfZs"]`
`Đến Bao Giờ - Live from Lan Anh, Saigon. 28.9.19`,`true`,,`2021-09-28`,`260`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/075b78c983ab1facf10a3864eada6bdc/075b78c983ab1facf10a3864eada6bdc.jpg`,`spt_2ThVwTWCbpyRVqPMMBs2nl`,`["Đến Bao Giờ - Live from Lan Anh, Saigon. 28.9.19"]`,`["spt_2j3AXmye1FJXoGOXr6tufj", "spt_56su1iNcOlGUPEtBoOoJ5D"]`
`Công Thức Tốt Bụng`,`true`,,`2023-04-07`,`264`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/afb2c3799ab52671d2836dde8a6db25f/afb2c3799ab52671d2836dde8a6db25f.jpg`,`spt_31QcbgrArgoOn6xjEKcIsK`,`["Công Thức Tốt Bụng"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Can I Take You Home - Will M Mix`,`true`,,`2022-12-22`,`280`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/507aeedb22ae6b7994f3a0100b1b61ff/507aeedb22ae6b7994f3a0100b1b61ff.jpg`,`spt_38ksRI43WyYD2wHTH4k1Id`,`["Can I Take You Home - Will M Mix"]`,`["spt_4APrfmUo8KRrjCVuyoKvwY", "spt_3Hn0kB3qPnQNsJH459VRt5", "spt_3nPzEw4zyon1wKulWLhqDq"]`
`Đây Nè`,`true`,,`2020-08-17`,`102`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/fc0e7b9e3bac99f2023c9d14dc31268e/fc0e7b9e3bac99f2023c9d14dc31268e.jpg`,`spt_3bfXk05F6GcO2XVi3se5HY`,`["Đây Nè"]`,`["spt_4IiJbbRn328Zxw8mtHb7bo"]`
`Tàu Nhanh`,`true`,,`2021-12-17`,`210`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/3d475d5e3542d81783bc6de7c4b394a1/3d475d5e3542d81783bc6de7c4b394a1.jpg`,`spt_3dpeKaHWLKTU79iTvf8p5f`,`["Tàu Nhanh"]`,`["spt_1984OVQ0KnJW80MiZYOrFF"]`
`Khuôn Mặt Đáng Thương`,`true`,,`2017-04-01`,`257`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/0eadd27d3acc9dfc79c0fc9d794300ad/0eadd27d3acc9dfc79c0fc9d794300ad.jpg`,`spt_73SBAS39ZGAa2Z2nLlfKxZ`,`["Khuôn Mặt Đáng Thương"]`,`["spt_5dfZ5uSmzR7VQK0udbAVpf"]`
`Quen Em De Hanh Phuc`,`true`,,`2018-10-19`,`268`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/8a67701152b582d2a2ab5111bd0cd603/8a67701152b582d2a2ab5111bd0cd603.jpg`,`spt_7hoXRQwKGZLXAcRIAbHhv2`,`["Quen Em De Hanh Phuc"]`,`["spt_78TTKBLrw5XIRty0KnyftQ"]`
`Gieo Quẻ (feat. Đen)`,`true`,,`2022-01-01`,`198`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/4bfd2789972a92be5a65524a8511dd9d/4bfd2789972a92be5a65524a8511dd9d.jpg`,`spt_7lkWAB0Ru7WEa0mkdgiqJG`,`["Gieo Quẻ (feat. Đen)"]`,`["spt_1LEtM3AleYg1xabW6CRkpi", "spt_0r63ReVRjxrS4ATbLrdcrL"]`
`Mơ - dongvui harmony`,`true`,,`2022-11-09`,`222`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/a1996412c5eb084eb9228139968eaa74/a1996412c5eb084eb9228139968eaa74.jpg`,`spt_1zbZfRnVdpIJzjWlpR0iGW`,`["Mơ - dongvui harmony"]`,`["spt_1LEtM3AleYg1xabW6CRkpi"]`
`Nàng Thơ Xứ Huế`,`true`,,`2022-11-10`,`263`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/352514f4f843f1f899f5d5682759aa16/352514f4f843f1f899f5d5682759aa16.jpg`,`spt_7nugKUx1OWUAdK3zIjtkJN`,`["Nàng Thơ Xứ Huế"]`,`["spt_1dmaHHd1Xbd85cT1egYb4w"]`
`Cô Ấy - Live from Lan Anh, Saigon. 28.9.19`,`true`,,`2021-09-28`,`256`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/e708f779ec8d96aa6125e65eea5840ab/e708f779ec8d96aa6125e65eea5840ab.jpg`,`spt_2hMZL7d2HIvjxw4pn5gYEE`,`["Cô Ấy - Live from Lan Anh, Saigon. 28.9.19"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Trong Chuyến Phiêu Lưu Vào Tim Em`,`true`,,`2021-10-25`,`260`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/f5bfbbeaacd830b2ea79413c16b99ee0/f5bfbbeaacd830b2ea79413c16b99ee0.jpg`,`spt_0xKO7e1CT1Zyps6MC33CeD`,`["Trong Chuyến Phiêu Lưu Vào Tim Em"]`,`["spt_5h0cBKxBX54CqPaQU6tJhk"]`
`Hãy Để Chúng Ta Được Có Thêm Thời Gian - Acoustic Version`,`true`,,`2022-05-15`,`264`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/8e062499da59dd46c6b63d7f40d9ecb5/8e062499da59dd46c6b63d7f40d9ecb5.jpg`,`spt_1IuQ1QnMRuISpiS7BMjpS7`,`["Hãy Để Chúng Ta Được Có Thêm Thời Gian - Acoustic Version"]`,`["spt_5h0cBKxBX54CqPaQU6tJhk"]`
`Walk (feat. Blak Ray)`,`true`,,`2010-08-01`,`272`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/330a624406ef8bb0cbc3e3a2b26b7ad7/330a624406ef8bb0cbc3e3a2b26b7ad7.jpg`,`spt_09LrRZ3dwnWKcQTQiGSFdW`,`["Walk (feat. Blak Ray)"]`,`["spt_2Fc5cGXai8xzLhGyltp4tT"]`
`Lẩn thẩn`,`true`,,`2022-12-24`,`254`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/678629ae68258e4a2505a5e507abc6ff/678629ae68258e4a2505a5e507abc6ff.jpg`,`spt_0AR2JjqGf010u8rHlIWSjW`,`["Lẩn thẩn"]`,`["spt_6ME1w3ACRcBUuMwSvdrCHZ", "spt_7hLz2ZikFy4ZwDZS12Z77n"]`
`Chiếc Lá Mùa Đông`,`true`,,`2016-12-12`,`296`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/b087be8d7d6b0b4766ec9aba597119b1/b087be8d7d6b0b4766ec9aba597119b1.jpg`,`spt_1sbG3UagmxZOtbQ6IGjm5Q`,`["Chiếc Lá Mùa Đông"]`,`["spt_1E6UYLIV5yRqnF1FFM97g3"]`
`Khúc Hát Đặt Tên (Dân ca dân tộc Dao Tiền) - Live`,`true`,,`2022-08-30`,`272`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/6961749e7bf64dbdd4a9bd51db7ca3db/6961749e7bf64dbdd4a9bd51db7ca3db.jpg`,`spt_1YKhUuGXEBRRG3T0iZsNYC`,`["Khúc Hát Đặt Tên (Dân ca dân tộc Dao Tiền) - Live"]`,`["spt_7hLz2ZikFy4ZwDZS12Z77n"]`
`Nhung Dua Ban`,`true`,,`2010-08-01`,`174`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/8d39345a0cba3c5c167490c855d3a3b1/8d39345a0cba3c5c167490c855d3a3b1.jpg`,`spt_0oR6fwBWNbGImJvAwKjRM8`,`["Nhung Dua Ban"]`,`["spt_2Fc5cGXai8xzLhGyltp4tT"]`
`Mai Này`,`true`,,`2020-09-28`,`223`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/c22ec749be5216c493ef11f1fbde65ec/c22ec749be5216c493ef11f1fbde65ec.jpg`,`spt_7BLzeqKcZottEiMB8erXCt`,`["Mai Này"]`,`["spt_5k5vCzAmH0dcRda22U9Hut"]`
`Groovy As We Are`,`true`,,`2010-08-01`,`209`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/1b4176152f0330d302bc2821225cda47/1b4176152f0330d302bc2821225cda47.jpg`,`spt_0uEyuJ6lt4Guxeb5PJVYRV`,`["Groovy As We Are"]`,`["spt_2Fc5cGXai8xzLhGyltp4tT"]`
`cuộc yêu sau`,`true`,,`2022-10-26`,`199`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/c18952763f7feeed2e72766f0e9b87d8/c18952763f7feeed2e72766f0e9b87d8.jpg`,`spt_1ApstijkH6FOvzJfjuIF6W`,`["cuộc yêu sau"]`,`["spt_3FZ4GX2mWNn7XElse3fQWd"]`
`Lâu Lâu Nhắc Lại (Remix)`,`true`,,`2022-10-06`,`208`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/6feca9b13f64a48800b95c30e1e50b50/6feca9b13f64a48800b95c30e1e50b50.jpg`,`spt_1XvU0t3KNqSodSCwA52MA5`,`["Lâu Lâu Nhắc Lại (Remix)"]`,`["spt_3FZ4GX2mWNn7XElse3fQWd", "spt_3XOuN4VDN4EL0GjKov5mWL"]`
`12H`,`true`,,`2021-12-24`,`221`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/52ff41b9cd6705a41754a0ed0dc3a67c/52ff41b9cd6705a41754a0ed0dc3a67c.jpg`,`spt_1XNdflt8d5h229USLrEUbT`,`["12H"]`,`["spt_3FwYnbtGNt8hJfjNuOfpeG"]`
`Tìm Lại Giấc Mơ`,`true`,,`2010-07-20`,`325`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/164e69fb3f37aba75436e72e6329c97e/164e69fb3f37aba75436e72e6329c97e.jpg`,`spt_1Rs33f9atN50DfpmK8Rsfk`,`["Tìm Lại Giấc Mơ"]`,`["spt_24Wn81dwdDeTCuB1BWGoVJ"]`
`Dẫu Có Muộn Màng`,`true`,,`2010-07-20`,`251`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/09fe18b0b839f0b050fff029ab6203bd/09fe18b0b839f0b050fff029ab6203bd.jpg`,`spt_1WSldQrPzeS6CdX9fyoDOk`,`["Dẫu Có Muộn Màng"]`,`["spt_24Wn81dwdDeTCuB1BWGoVJ"]`
`Da Xa Qua Roi`,`true`,,`2018-10-19`,`341`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/f9f8ef13ed79c218f7a5d951ef25af8a/f9f8ef13ed79c218f7a5d951ef25af8a.jpg`,`spt_5EtsJUTr67nEvFfIv7DTA3`,`["Da Xa Qua Roi"]`,`["spt_78TTKBLrw5XIRty0KnyftQ"]`
`Thế Nào Là Tình Yêu Piano - Live Session`,`true`,,`2023-12-01`,`282`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/c2a79c256fd756bee2b7159db838043d/c2a79c256fd756bee2b7159db838043d.jpg`,`spt_63moObV1Vx40ZV1ursaSXZ`,`["Thế Nào Là Tình Yêu Piano - Live Session"]`,`["spt_70VcRkAEFmkqvGjPegY2LU"]`
`Nhung Ngay Dep Troi`,`true`,,`2018-10-19`,`277`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/f0c2e7054f2596a2fbdf222c6748835f/f0c2e7054f2596a2fbdf222c6748835f.jpg`,`spt_7l47xowK5kqR9UA4XU2kE2`,`["Nhung Ngay Dep Troi"]`,`["spt_78TTKBLrw5XIRty0KnyftQ"]`
`Hold (feat. Trung Bảo)`,`true`,,`2023-05-08`,`155`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/2ec7fe6eca8d1bcc0824e602180c31f4/2ec7fe6eca8d1bcc0824e602180c31f4.jpg`,`spt_0jSHIXUEXBTIbdc92N9wF6`,`["Hold (feat. Trung Bảo)"]`,`["spt_56czd24wu4edKUWkXjbPLu", "spt_73AUXZbgPiHjPbv66nGVq7", "spt_1qdb7jDQjPd8WWpayCRh5V"]`
`Vì Anh Có Em`,`true`,,`2015-01-01`,`224`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/9f11f2292c0bf47a57c614e6897afda1/9f11f2292c0bf47a57c614e6897afda1.jpg`,`spt_0nn2v2JHinSJUg1ndTdAmm`,`["Vì Anh Có Em"]`,`["spt_6xRZoWlE9twEkMC5NW4Z9f"]`
`Mê Đắm - Space Jam Version`,`true`,,`2023-05-08`,`212`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/9e13499ffc6b22df1a1f0a939487449b/9e13499ffc6b22df1a1f0a939487449b.jpg`,`spt_0stA1q8GZfXBzUVAGA82Rl`,`["Mê Đắm - Space Jam Version"]`,`["spt_6xRZoWlE9twEkMC5NW4Z9f"]`
`All Mah G`,`true`,,`2023-05-08`,`187`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r000/8deb1cd7dd9da463e60320fa8991553a/8deb1cd7dd9da463e60320fa8991553a.jpg`,`spt_0zhx4c6PYH6nr3dB2NXAOk`,`["All Mah G"]`,`["spt_55YrB6LSt3ZShzAiBXTEcA", "spt_3EkXXkwTWhJpPDJR4ME3D8"]`
`Is This the End`,`true`,,`2010-07-20`,`262`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/c5682e7ec2c086a627f0ba4cba32b6f2/c5682e7ec2c086a627f0ba4cba32b6f2.jpg`,`spt_16Metq2WfWs0I1sdIestGt`,`["Is This the End"]`,`["spt_24Wn81dwdDeTCuB1BWGoVJ"]`
`Rock học trò`,`true`,,`2016-01-01`,`239`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/ab6c7d583937f1dd51846bb6b9921a09/ab6c7d583937f1dd51846bb6b9921a09.jpg`,`spt_0LXEmVN0vWabZ4p4vU1GVv`,`["Rock học trò"]`,`["spt_4YkqEuVf1Jf2x2XDqJ2CvC"]`
`Về Nhà Với Em - Beat`,`true`,,`2021-11-22`,`227`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/c0c07dac0662ae318012e22c53460329/c0c07dac0662ae318012e22c53460329.jpg`,`spt_156BhNPP3HNAehOUFueQNe`,`["Về Nhà Với Em - Beat"]`,`["spt_1yx4rYyjUYupI7Ji1YvXRh", "spt_7iPTxzfZ1OG4gNiWU64nmk", "spt_2v14NO80QYditUms7sbEIZ"]`
`Tình Ca Phố`,`true`,,`2018-07-31`,`252`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r003/642a8640b39bc702ead31983f5259362/642a8640b39bc702ead31983f5259362.jpg`,`spt_3w5FUobaBwHLSP5Bc02Oq8`,`["Tình Ca Phố"]`,`["spt_30KUQb3fPxphNacdIEDS8C"]`
`Đêm Thấy Ta Là Thác Đổ`,`true`,,`2022-08-25`,`228`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/e1452c7950ff11be7f25bbb9a9fd4082/e1452c7950ff11be7f25bbb9a9fd4082.jpg`,`spt_0m56mBW9rQo5EMW00QBZDO`,`["Đêm Thấy Ta Là Thác Đổ"]`,`["spt_0DxYes5zk3LMaliyhYdXHN"]`
`Chị Tôi`,`true`,,`2022-08-25`,`308`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/3329f1005e2866c077462f0569396fc6/3329f1005e2866c077462f0569396fc6.jpg`,`spt_1jK4gmT0hS9GKlxG7fU7fm`,`["Chị Tôi"]`,`["spt_0DxYes5zk3LMaliyhYdXHN"]`
`Dấu Vết`,`true`,,`2022-08-25`,`293`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/7dcec9d8a4124a653e044d6bf469c2d1/7dcec9d8a4124a653e044d6bf469c2d1.jpg`,`spt_1X3teAwHo1MFfT92kebNzb`,`["Dấu Vết"]`,`["spt_0DxYes5zk3LMaliyhYdXHN"]`
`Nguoi Em Sau Mong`,`true`,,`2014-12-18`,`307`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/9226245a01b534013a2a7fc2cb094db5/9226245a01b534013a2a7fc2cb094db5.jpg`,`spt_1vFTCiPH67ySMTkseXh1dc`,`["Nguoi Em Sau Mong"]`,`["spt_0DxYes5zk3LMaliyhYdXHN"]`
`Chàng Trai Của Tôi`,`true`,,`2009-10-17`,`197`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/e76be1d3ebf34f33f7243fc8bb9cabd7/e76be1d3ebf34f33f7243fc8bb9cabd7.jpg`,`spt_1rwI7246QmgGrMrDnQQ20s`,`["Chàng Trai Của Tôi"]`,`["spt_3EP4RX5LSuwDVy4mDeF1rl"]`
`Có Một Vùng Đảo Xa`,`true`,,`2018-08-24`,`232`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/e0b3c848e9c644e9462a860f0df75a0c/e0b3c848e9c644e9462a860f0df75a0c.jpg`,`spt_1lbK1JJiXrjSOceF9nGlGz`,`["Có Một Vùng Đảo Xa"]`,`["spt_5MibVKlWvof8lLAkOaaDmi"]`
`Đêm Mê Say - Live`,`true`,,`2023-10-01`,`236`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/f75a590d1029ff2e4e20f6c24611a509/f75a590d1029ff2e4e20f6c24611a509.jpg`,`spt_09PdDH8ihEISy39c1ClIXo`,`["Đêm Mê Say - Live"]`,`["spt_24Wn81dwdDeTCuB1BWGoVJ"]`
`Lụa`,`true`,,`2018-07-31`,`93`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r003/54763db947a3f3a3f710a0fde783146f/54763db947a3f3a3f710a0fde783146f.jpg`,`spt_3r8TNbA5DqK6E1H4I3UXnE`,`["Lụa"]`,`["spt_5ELPejPzr90MkvmpQEr3RU"]`
`Hiệu Ứng Cuối Cùng`,`true`,,`2019-07-31`,`177`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/abfd13b4644ba9892244d8a7781dbd1b/abfd13b4644ba9892244d8a7781dbd1b.jpg`,`spt_0DSVvMB08Cy837VAGXDExR`,`["Hiệu Ứng Cuối Cùng"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Tình Yêu Của Em`,`true`,,`2010-07-20`,`277`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r003/9ba42c82897616c6b111aa585eb9520d/9ba42c82897616c6b111aa585eb9520d.jpg`,`spt_45BAoqf4gvhkC1CBtHccft`,`["Tình Yêu Của Em"]`,`["spt_24Wn81dwdDeTCuB1BWGoVJ"]`
`Ky Uc Tuoi Tho`,`true`,,`2018-10-19`,`273`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/844346959485d5cbc8f3c166f936c287/844346959485d5cbc8f3c166f936c287.jpg`,`spt_2SDcS5czyWpiCmsUJIoP1p`,`["Ky Uc Tuoi Tho"]`,`["spt_78TTKBLrw5XIRty0KnyftQ"]`
`Feel Like Water (feat. Lý Anh Khoa)`,`true`,,`2023-05-08`,`175`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/5ad01c343c093c9f6ea0236abde44fc1/5ad01c343c093c9f6ea0236abde44fc1.jpg`,`spt_1FVYgG4RxyG5nzyvRiApQH`,`["Feel Like Water (feat. Lý Anh Khoa)"]`,`["spt_3ZxunRE0THSVD7nhF50Tjk", "spt_3EkXXkwTWhJpPDJR4ME3D8", "spt_55YrB6LSt3ZShzAiBXTEcA"]`
`Hỏa`,`true`,,`2023-05-08`,`176`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r003/7b26c2c713163929e3493cc7877b0e84/7b26c2c713163929e3493cc7877b0e84.jpg`,`spt_4fnOa4YhG3ewPA9SddDHxg`,`["Hỏa"]`,`["spt_5U1dINFKjJlYNOSdMrHlRh", "spt_6xRZoWlE9twEkMC5NW4Z9f"]`
`Vô Thường (feat. Sona)`,`true`,,`2023-05-28`,`210`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/d31a79e1613c14cf3eaa4cbec46d8231/d31a79e1613c14cf3eaa4cbec46d8231.jpg`,`spt_7rn1FI3Rk1jGDCEmTnectg`,`["Vô Thường (feat. Sona)"]`,`["spt_1cPpd989kghzlZqfpP4KwL", "spt_350AkrG58FEwakiQekOcZz"]`
`Đêm Thấy Ta Là Thác Đổ`,`true`,,`2018-08-09`,`341`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/d600d60a447f00644fad724892e0c026/d600d60a447f00644fad724892e0c026.jpg`,`spt_7rniKeGFObAEKpuXA5nQHK`,`["Đêm Thấy Ta Là Thác Đổ"]`,`["spt_7cmcZaAbbTZIKiqIBJ2ycu"]`
`Ngủ Đi Em`,`true`,,`2018-08-09`,`258`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r001/d3ed7a5320527f28fb01d35dea52aa7c/d3ed7a5320527f28fb01d35dea52aa7c.jpg`,`spt_09RWVwG6QHJqMXvjetyket`,`["Ngủ Đi Em"]`,`["spt_30KUQb3fPxphNacdIEDS8C"]`
`Tan Vỡ`,`true`,,`2021-10-21`,`320`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/641041c2a43029b325ced1cb874702ed/641041c2a43029b325ced1cb874702ed.jpg`,`spt_290ugspfRbF18BuErfanfw`,`["Tan Vỡ"]`,`["spt_604MsLiPn50AblFYzOg1RD"]`
`I Can't Live Without U`,`true`,,`2023-03-24`,`221`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/035e77081c705e9d7a9e60695503a446/035e77081c705e9d7a9e60695503a446.jpg`,`spt_2e3HO6Lh3OJPmYgVsqnNom`,`["I Can't Live Without U"]`,`["spt_604MsLiPn50AblFYzOg1RD"]`
`Trái Tim Em Cũng Biết Đau`,`true`,,`2017-05-22`,`276`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/00042a3e6f58e181cec1af5864085632/00042a3e6f58e181cec1af5864085632.jpg`,`spt_2PspjfdPnw78FIkUypoluk`,`["Trái Tim Em Cũng Biết Đau"]`,`["spt_4fCHhderLwLacsIOIKgu3J"]`
`Xin Lỗi`,`true`,,`2022-03-03`,`329`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/bd203991cd099f2a186a8c5b0003a04f/bd203991cd099f2a186a8c5b0003a04f.jpg`,`spt_2saeL41NnxeCSDkoUytJd0`,`["Xin Lỗi"]`,`["spt_4fCHhderLwLacsIOIKgu3J"]`
`Em (Minishow Bảo Anh)`,`true`,,`2017-06-21`,`266`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r002/5324bb441dc33041fea83dd034305987/5324bb441dc33041fea83dd034305987.jpg`,`spt_2xYDqrIySbXySbUW4SRTUy`,`["Em (Minishow Bảo Anh)"]`,`["spt_4fCHhderLwLacsIOIKgu3J"]`
